Time Step,Import/Export_1,Import/Export_2,Import/Export_3
2231,-1000.0,-1000.0,531.6448472891711
2232,-1000.0,-1000.0,182.0983654083302
2233,-1000.0,-1000.0,84.4082688107519
2234,-1000.0,-1000.0,143.3017552145393
2235,-1000.0,-1000.0,546.9629222343838
2236,-1000.0,-1000.0,1000.0
2237,-1000.0,-1000.0,1000.0
2238,-1000.0,-1000.0,1000.0
2239,-1000.0,-1000.0,1000.0
2240,-1000.0,-1000.0,1000.0
2241,-1000.0,-1000.0,1000.0
2242,-1000.0,-1000.0,1000.0
2243,-1000.0000000000005,-1000.0,1000.0
2244,-1000.0,-1000.0,1000.0
2245,-1000.0,-1000.0,1000.0
2246,-1000.0,-1000.0,713.5615555864451
2247,-999.9999999999995,-1000.0,361.76594607689003
2248,-1000.0000000000005,-1000.0,-163.37282107163992
2249,-1000.0,-1000.0,1000.0
2250,-1000.0,-1000.0,1000.0
2251,-1000.0,-1000.0,1000.0
2252,-1000.0,-1000.0,1000.0
2253,-1000.0,-1000.0,1000.0
2254,-1000.0,-1000.0,880.6709813208608
2255,-1000.0,-1000.0,531.8515034532325
2256,-999.9999999999995,-1000.0,386.36235046615184
2257,-1000.0,-1000.0,142.3778763660648
2258,-1000.0,-1000.0,247.7972490343309
2259,-1000.0,-1000.0,641.5296118542169
2260,-1000.0,-1000.0,1000.0
2261,-1000.0,-1000.0,1000.0
2262,-1000.0,-1000.0,1000.0
2263,-1000.0,-1000.0,1000.0
2264,-999.9999999999991,-1000.0,1000.0
2265,-1000.0,-1000.0,658.0645996636749
2266,-999.9999999999995,-1000.0,-780.3929609826691
2267,-1000.0,-1000.0,-1000.0
2268,-1000.0,-1000.0,-1000.0
2269,-1000.0,-1000.0,-1000.0
2270,-1000.0,-1000.0,-941.1935897843068
2271,-1000.0,-1000.0,-359.67741889773424
2272,-1000.0,-1000.0,-571.2880017622856
2273,-1000.0,-1000.0,826.8827930046245
2274,-1000.0,-1000.0,1000.0
2275,-1000.0,-1000.0,1000.0
2276,-1000.0,-1000.0,1000.0
2277,-1000.0,-1000.0,1000.0
2278,-999.9999999999995,-1000.0,642.5290142995691
2279,-1000.0,-1000.0,99.8672789343891
2280,-1000.0,-1000.0,-75.77380582728983
2281,-1000.0,-1000.0,-114.84028979625509
2282,-1000.0,-1000.0,-157.84999016157053
2283,-1000.0,-1000.0,14.701882234878212
2284,-1000.0,-1000.0,568.1877959279191
2285,-1000.0,-1000.0,1000.0
2286,-1000.0,-1000.0,1000.0
2287,-1000.0,-1000.0,1000.0
2288,-1000.0,-1000.0,1000.0
2289,-1000.0,-1000.0,1000.0
2290,-1000.0,-1000.0,1000.0
2291,-999.9999999999998,-1000.0,1000.0
2292,-1000.0,-1000.0,1000.0
2293,-999.9999999999998,-1000.0,514.4048134521308
2294,-1000.0,-1000.0,-156.29245587573132
2295,-1000.0000000000002,-1000.0,-382.80375124344937
2296,-1000.0,-1000.0,-338.2711144105715
2297,-999.9999999999995,-1000.0,896.7918140056345
2298,-1000.0,-1000.0,1000.0000000000009
2299,-1000.0,-1000.0,1000.0
2300,-1000.0,-1000.0,1000.0
2301,-1000.0,-1000.0,1000.0
2302,-1000.0,-1000.0,1000.0
2303,-1000.0,-1000.0,512.9082207852239
2304,-999.9999999999995,-1000.0,360.4950994026558
2305,-1000.0,-1000.0,121.02050526988933
2306,-1000.0000000000002,-1000.0,-62.08134636102568
2307,-1000.0,-1000.0,-299.51345893763937
2308,-1000.0,-1000.0,-881.0007489174341
2309,-1000.0,-1000.0,-1000.0
2310,-1000.0,-1000.0,-1000.0
2311,-1000.0,-1000.0,-1000.0
2312,-1000.0,-1000.0,-1000.0
2313,-1000.0,-1000.0,-1000.0
2314,-1000.0,-1000.0,-1000.0
2315,-779.2852770263144,-1000.0,-1000.0
2316,-404.35515442551605,-1000.0,-1000.0
2317,-265.2193890118442,-1000.0,-1000.0
2318,-270.48523613802445,-1000.0,-1000.0
2319,-726.0843070608325,-1000.0,-735.31528074164
2320,-1000.0,-1000.0,-1000.0
2321,-1000.0,-1000.0,-1000.0
2322,-1000.0,-1000.0,-1000.0
2323,-1000.0,-1000.0,-1000.0
2324,-1000.0,-1000.0,-1000.0
2325,-1000.0,-1000.0,-1000.0
2326,-1000.0,-1000.0,-1000.0
2327,-1000.0,-1000.0,-1000.0
2328,-1000.0,-1000.0,-1000.0
2329,-1000.0,-1000.0,-1000.0
2330,-1000.0,-1000.0,-1000.0
2331,-1000.0,-1000.0,-1000.0
2332,-1000.0,-1000.0,-1000.0
2333,-1000.0,-1000.0,-1000.0
2334,-1000.0,-1000.0,-1000.0
2335,-1000.0000000000002,-1000.0,-1000.0
2336,-1000.0,-1000.0,-1000.0
2337,-863.1473418956166,-1000.0,-1000.0
2338,-1000.0,-1000.0,-1000.0
2339,-862.4193808284008,-1000.0,-1000.0
2340,-502.336251086208,-1000.0,-1000.0
2341,-423.2371863458311,-1000.0,-1000.0
2342,-459.8078471672661,-1000.0,-1000.0
2343,-765.8426072728689,-1000.0,-1000.0
2344,-1000.0,-1000.0,-1000.0
2345,-1000.0,-1000.0,-507.5971104550081
2346,-999.9999999999998,-1000.0,345.11770904034165
2347,-1000.0,-1000.0,1000.0
2348,-1000.0,-1000.0,1000.0000000000009
2349,-1000.0,-1000.0,811.6879019692597
2350,-1000.0,-1000.0,294.80332973338045
2351,-1000.0,-1000.0,-364.67395649880837
2352,-1000.0,-1000.0,-729.6719443126485
2353,-1000.0,-1000.0,-889.0635173735609
2354,-999.9999999999998,-1000.0,-1000.0
2355,-1000.0,-1000.0,-1000.0
2356,-1000.0,-1000.0,-1000.0
2357,-999.9999999999998,-900.7200671668807,-864.1068198331195
2358,-1000.0,-948.465608273932,-1000.0
2359,-1000.0,-1000.0,-1000.0
2360,-1000.0,-1000.0,-1000.0
2361,-1000.0,-1000.0,-1000.0
2362,-1000.0,-1000.0,-1000.0
2363,-1000.0,-1000.0,-1000.0
2364,-692.2287232823355,-1000.0,-1000.0
2365,-399.9506326238252,-1000.0,-1000.0
2366,-288.12396885050384,-1000.0,-822.7062671091007
2367,-739.4407038389863,-1000.0,-891.9294840903804
2368,-1000.0,-1000.0,-1000.0
2369,-1000.0,-1000.0,-1000.0
2370,-1000.0000000000005,-1000.0,-704.4292315883358
2371,-1000.0,-1000.0,-25.473672094556605
2372,-1000.0,-1000.0,12.270316020315477
2373,-1000.0000000000009,-1000.0,-288.6032607140314
2374,-1000.0,-1000.0,-781.9699366128034
2375,-999.9999999999995,-810.8663759999972,-1000.0
2376,-1000.0,-1000.0,-812.0075500310195
2377,-1000.0,-1000.0,-543.3773943363594
2378,-999.9999999999995,-1000.0,-460.9493614294406
2379,-1000.0,-999.9999999999995,-546.3083658852902
2380,-1000.0,-1000.0,-643.9517955985202
2381,-1000.0,-1000.0,-654.0161597507404
2382,-1000.0,-1000.0,-769.3426058120795
2383,-1000.0,-1000.0,-1000.0
2384,-1000.0,-1000.0,-1000.0
2385,-1000.0000000000002,-1000.0,-1000.0
2386,-1000.0,-1000.0,-1000.0
2387,-1000.0,-1000.0,-1000.0
2388,-1000.0,-1000.0,-1000.0
2389,-1000.0,-1000.0,-1000.0
2390,-1000.0,-1000.0,-1000.0
2391,-1000.0,-999.9999999999995,-1000.0
2392,-1000.0,-1000.0,-1000.0
2393,-1000.0000000000005,-1000.0,-1000.0
2394,-1000.0,-1000.0,-510.3604020489165
2395,-1000.0,-1000.0,-35.75718648643124
2396,-1000.0,-1000.0,-24.18650231837455
2397,-1000.0,-1000.0,-559.7641145007983
2398,-1000.0,-1000.0,-1000.0
2399,-1000.0000000000005,-1000.0,-1000.0
2400,-1000.0,-940.7291862726674,-1000.0
2401,-1000.0,-956.2611894432798,-1000.0
2402,-1000.0,-948.5781946319503,-1000.0
2403,-1000.0,-938.168078669129,-1000.0
2404,-1000.0,-1000.0,-1000.0
2405,-1000.0,-1000.0,-1000.0
2406,-1000.0,-1000.0,-438.1409028812104
2407,-1000.0,-1000.0,479.21928850389395
2408,-1000.0,-1000.0,897.353190262369
2409,-999.9999999999991,-1000.0,-542.3928925508453
2410,-1000.0000000000005,-1000.0,-1000.0
2411,-1000.0,-1000.0,-1000.0
2412,-1000.0,-1000.0,-1000.0
2413,-999.9999999999995,-1000.0,-1000.0
2414,-1000.0,-1000.0,-1000.0
2415,-1000.0,-1000.0,-1000.0
2416,-1000.0,-1000.0,-1000.0
2417,-1000.0,-1000.0,-1000.0
2418,-1000.0,-1000.0,-1000.0
2419,-1000.0,-1000.0,-1000.0
2420,-999.9999999999991,-1000.0,-1000.0
2421,-1000.0,-1000.0,-1000.0
2422,-1000.0,-1000.0,-1000.0
2423,-1000.0,-1000.0,-1000.0
2424,-1000.0,-1000.0,-1000.0
2425,-1000.0,-1000.0,-1000.0
2426,-1000.0,-1000.0,-1000.0
2427,-1000.0,-1000.0,-1000.0
2428,-1000.0,-1000.0,-1000.0
2429,-1000.0,-1000.0,-461.5486423498369
2430,-1000.0,-1000.0,738.282711287572
2431,-1000.0,-1000.0,908.9697868573112
2432,-1000.0,-1000.0,-725.3423827619954
2433,-1000.0,-1000.0,-1000.0
2434,-999.9999999999995,-1000.0,-1000.0
2435,-1000.0,-1000.0,-1000.0
2436,-1000.0,-1000.0,-1000.0
2437,-1000.0,-1000.0,-1000.0
2438,-1000.0,-1000.0,-1000.0
2439,-1000.0,-1000.0,-1000.0
2440,-1000.0,-1000.0,-1000.0
2441,-1000.0,-1000.0,-1000.0
2442,-1000.0,-1000.0,-477.642823717626
2443,-1000.0,-1000.0,-552.5967614031742
2444,-1000.0,-1000.0,-1000.0
2445,-1000.0,-1000.0,-1000.0
2446,-1000.0,-1000.0,-1000.0
2447,-1000.0,-811.927283790887,-1000.0
2448,-1000.0,-766.9658464573545,-1000.0
2449,-1000.0,-1000.0,-1000.0
2450,-1000.0,-1000.0,-1000.0
2451,-1000.0,-1000.0,-1000.0
2452,-1000.0,-1000.0,-1000.0
2453,-1000.0,-1000.0,-1000.0
2454,-1000.0,-1000.0,-1000.0
2455,-1000.0,-1000.0,-766.0092262609032
2456,-1000.0,-1000.0,-1000.0
2457,-1000.0,-1000.0,-1000.0
2458,-1000.0,-1000.0,-1000.0
2459,-1000.0,-1000.0,-1000.0
2460,-999.9999999999995,-1000.0,-1000.0
2461,-1000.0,-1000.0,-1000.0
2462,-1000.0,-1000.0,-1000.0
2463,-1000.0,-1000.0,-1000.0
2464,-1000.0,-1000.0,-1000.0
2465,-1000.0,-1000.0,-1000.0
2466,-1000.0,-1000.0,1000.0
2467,-1000.0,-1000.0,1000.0000000000009
2468,-1000.0,-1000.0,1000.0
2469,-1000.0,-1000.0,1000.0
2470,-1000.0,-1000.0,408.1390227243901
2471,-1000.0,-1000.0,-598.5924599712889
2472,-1000.0,-1000.0,-699.7347252017425
2473,-1000.0,-1000.0,-678.0396092573319
2474,-1000.0,-1000.0,-491.62062737060114
2475,-999.9999999999991,-1000.0,-472.33949440174547
2476,-1000.0,-1000.0,-159.4909373143064
2477,-1000.0,-1000.0,1000.0
2478,-1000.0,-1000.0,1000.0
2479,-1000.0,-1000.0,1000.0
2480,-1000.0,-1000.0,1000.0000000000009
2481,-1000.0,-1000.0,-1000.0
2482,-1000.0,-1000.0,-1000.0
2483,-1000.0,-1000.0,-1000.0
2484,-999.9999999999995,-1000.0,-1000.0
2485,-1000.0000000000005,-1000.0,-1000.0
2486,-1000.0,-1000.0,-1000.0
2487,-1000.0000000000009,-1000.0,-1000.0
2488,-1000.0,-1000.0,-1000.0
2489,-1000.0,-1000.0,-1000.0
2490,-1000.0,-1000.0,-1000.0
2491,-1000.0,-1000.0,-283.74115106019235
2492,-1000.0,-1000.0,-128.3114242542615
2493,-1000.0,-1000.0,-1000.0
2494,-1000.0,-1000.0,-1000.0
2495,-1000.0,-1000.0,-1000.0
2496,-1000.0,-1000.0,-1000.0
2497,-1000.0,-1000.0,-993.7771722105699
2498,-1000.0,-1000.0,-1000.0
2499,-1000.0,-1000.0,-1000.0
2500,-1000.0,-1000.0,-1000.0
2501,-1000.0,-1000.0,-1000.0
2502,-1000.0,-1000.0,-1000.0
2503,-1000.0,-1000.0,-1000.0
2504,-1000.0000000000005,-1000.0,-1000.0
2505,-1000.0,-1000.0,-1000.0
2506,-1000.0,-1000.0,-1000.0
2507,-1000.0,-1000.0,-1000.0
2508,-1000.0,-1000.0,-1000.0
2509,-999.9999999999995,-1000.0,-1000.0
2510,-1000.0,-1000.0,-1000.0
2511,-1000.0,-1000.0,-1000.0
2512,-1000.0,-1000.0,-1000.0
2513,-1000.0,-1000.0,-1000.0
2514,-1000.0,-1000.0,-1000.0
2515,-1000.0,-1000.0,-1000.0
2516,-1000.0,-1000.0,-1000.0
2517,-1000.0,-1000.0,-1000.0
2518,-1000.0,-1000.0,-808.3976990048795
2519,-1000.0,-1000.0,-185.3297909083667
2520,-1000.0,-989.9379513178501,107.06042854888074
2521,-1000.0,-910.3771810478593,287.474140384109
2522,-1000.0,-898.7566257815897,233.81782264566937
2523,-1000.0,-941.97698246855,96.06894015564012
2524,-1000.0,-907.8629356997899,-29.476200337800037
2525,-1000.0,-1000.0,-48.36446869479005
2526,-1000.0,-1000.0000000000005,-392.08231428558975
2527,-1000.0,-1000.0,-995.2869080444398
2528,-1000.0,-1000.0,-1000.0
2529,-1000.0,-1000.0,-1000.0
2530,-1000.0,-1000.0,-1000.0
2531,-1000.0,-1000.0,-1000.0
2532,-1000.0,-1000.0,-1000.0
2533,-1000.0,-1000.0,-1000.0
2534,-1000.0,-1000.0,-1000.0
2535,-1000.0,-1000.0,-1000.0
2536,-1000.0000000000005,-1000.0,-1000.0
2537,-1000.0,-1000.0,-1000.0
2538,-1000.0,-1000.0,-1000.0
2539,-1000.0,-1000.0,-390.96039384704636
2540,-1000.0,-1000.0,-267.11508513707577
2541,-1000.0,-1000.0,-209.34422997664115
2542,-1000.0,-1000.0,-1000.0
2543,-1000.0,-1000.0,-1000.0
2544,-1000.0,-1000.0,-1000.0
2545,-1000.0,-999.9999999999995,-1000.0
2546,-1000.0,-1000.0,-1000.0
2547,-1000.0,-1000.0,-1000.0
2548,-1000.0,-1000.0,-53.669643035754234
2549,-1000.0,-1000.0,1000.0
2550,-1000.0,-1000.0,1000.0
2551,-1000.0,-1000.0,1000.0
2552,-1000.0,-1000.0,1000.0
2553,-1000.0,-1000.0,49.812547644649385
2554,-1000.0,-1000.0,-975.3024485284959
2555,-1000.0000000000005,-1000.0,-1000.0
2556,-1000.0,-1000.0,-1000.0
2557,-1000.0,-1000.0,-1000.0
2558,-1000.0,-1000.0,-1000.0
2559,-1000.0,-1000.0,-1000.0
2560,-1000.0,-1000.0,-1000.0
2561,-1000.0,-1000.0,-999.9999999999991
2562,-1000.0,-1000.0,729.1833368839089
2563,-1000.0,-1000.0,1000.0
2564,-1000.0,-1000.0,1000.0
2565,-1000.0,-1000.0,928.3193007428672
2566,-1000.0,-1000.0,381.47288245835625
2567,-1000.0,-1000.0,213.40249853163277
2568,-1000.0,-1000.0,522.2727610290917
2569,-1000.0,-1000.0,614.9491144158737
2570,-999.9999999999991,-1000.0,873.0667072504912
2571,-1000.0,-1000.0,1000.0
2572,-1000.0,-1000.0,1000.0
2573,-1000.0,-1000.0,1000.0
2574,-1000.0,-1000.0,1000.0
2575,-1000.0,-1000.0,1000.0
2576,-1000.0,-1000.0,14.899017276056838
2577,-1000.0,-1000.0,-1000.0
2578,-1000.0,-1000.0,-1000.0
2579,-1000.0,-1000.0,-1000.0
2580,-1000.0,-1000.0,-1000.0
2581,-1000.0,-1000.0,-1000.0
2582,-1000.0,-1000.0,-1000.0
2583,-1000.0,-1000.0,-1000.0
2584,-1000.0,-1000.0,-1000.0
2585,-1000.0,-1000.0,-625.5696859253239
2586,-1000.0,-1000.0,1000.0
2587,-1000.0,-1000.0,1000.0
2588,-1000.0,-1000.0,1000.0
2589,-1000.0,-1000.0,1000.0
2590,-1000.0,-1000.0,802.4989192308208
2591,-1000.0,-1000.0,42.59840311361586
2592,-999.9999999999995,-1000.0,-256.2003195927664
2593,-1000.0,-1000.0,-318.35114866647746
2594,-1000.0,-1000.0,-56.937083714489745
2595,-1000.0,-1000.0,272.50722750240857
2596,-1000.0,-1000.0,874.7387756223716
2597,-1000.0,-1000.0,1000.0
2598,-1000.0,-1000.0,1000.0
2599,-1000.0,-1000.0,1000.0
2600,-1000.0,-1000.0,214.13304382072056
2601,-999.9999999999995,-1000.0,-1000.0
2602,-1000.0,-1000.0,-1000.0
2603,-1000.0,-1000.0,-1000.0
2604,-1000.0,-1000.0,-1000.0
2605,-1000.0,-1000.0,-1000.0
2606,-1000.0,-1000.0,-1000.0
2607,-999.9999999999995,-1000.0,-1000.0
2608,-1000.0,-1000.0,-1000.0
2609,-1000.0,-1000.0,49.95960555712918
2610,-999.9999999999991,-1000.0,1000.0
2611,-1000.0,-1000.0,1000.0
2612,-1000.0,-1000.0,1000.0
2613,-1000.0,-1000.0,1000.0
2614,-1000.0,-1000.0,466.0287427470921
2615,-1000.0,-1000.0,-243.3857638246718
2616,-1000.0,-1000.0,-693.8220899322268
2617,-1000.0,-1000.0,-1000.0
2618,-1000.0000000000005,-1000.0,-703.3957027832184
2619,-1000.0,-1000.0,-532.5635878047306
2620,-1000.0,-1000.0,-253.35658825126484
2621,-1000.0,-1000.0,1000.0
2622,-1000.0,-1000.0,1000.0
2623,-1000.0,-1000.0,1000.0
2624,-1000.0,-1000.0,325.1057596052415
2625,-1000.0,-1000.0,-1000.0
2626,-999.9999999999995,-1000.0,-1000.0
2627,-1000.0,-1000.0,-1000.0
2628,-1000.0,-1000.0,-1000.0
2629,-1000.0,-1000.0,-1000.0
2630,-1000.0,-1000.0,-1000.0
2631,-1000.0000000000005,-1000.0,-1000.0
2632,-1000.0,-1000.0,-1000.0
2633,-1000.0,-1000.0,-922.5779105833526
2634,-1000.0,-1000.0,900.5467300362634
2635,-1000.0,-1000.0,1000.0
2636,-1000.0,-1000.0,1000.0
2637,-1000.0,-1000.0,1000.0
2638,-1000.0,-1000.0,659.1388325341154
2639,-1000.0,-1000.0,377.49418594806593
2640,-1000.0,-1000.0,54.64806897896506
2641,-1000.0000000000005,-1000.0,-124.58270310238458
2642,-1000.0,-1000.0,-260.5297689722338
2643,-1000.0,-1000.0,-406.34526314425966
2644,-1000.0000000000005,-1000.0,-415.7793400248029
2645,-1000.0,-1000.0,1000.0
2646,-1000.0,-1000.0,1000.0
2647,-1000.0,-1000.0,1000.0
2648,-1000.0,-1000.0,-1000.0
2649,-1000.0,-1000.0,-1000.0
2650,-1000.0,-1000.0,-1000.0
2651,-1000.0,-1000.0,-1000.0
2652,-1000.0,-1000.0,-1000.0
2653,-1000.0,-1000.0,-1000.0
2654,-1000.0,-1000.0,-1000.0
2655,-1000.0,-1000.0,-1000.0
2656,-1000.0,-1000.0,-1000.0
2657,-1000.0,-1000.0,-1000.0
2658,-1000.0,-1000.0,-1000.0
2659,-1000.0,-1000.0,-750.8952316291852
2660,-1000.0,-1000.0,-395.2550549194775
2661,-1000.0,-1000.0,-655.002304297308
2662,-1000.0,-1000.0,-1000.0
2663,-1000.0,-1000.0,-1000.0
2664,-1000.0,-1000.0,-1000.0
2665,-1000.0,-1000.0,-1000.0
2666,-1000.0,-1000.0,-1000.0
2667,-1000.0,-1000.0,-1000.0
2668,-1000.0,-1000.0,-1000.0
2669,-1000.0,-1000.0,-1000.0
2670,-1000.0,-1000.0,-1000.0
2671,-1000.0,-1000.0,-1000.0
2672,-1000.0,-1000.0,-1000.0
2673,-999.9999999999995,-1000.0,-1000.0
2674,-1000.0,-1000.0,-1000.0
2675,-1000.0,-1000.0,-1000.0
2676,-1000.0,-1000.0,-1000.0
2677,-1000.0,-1000.0,-1000.0
2678,-1000.0,-1000.0,-1000.0
2679,-999.9999999999998,-1000.0,-1000.0
2680,-1000.0,-1000.0,-1000.0
2681,-1000.0,-1000.0,-1000.0
2682,-1000.0,-1000.0,157.72685983086922
2683,-1000.0,-1000.0,707.4878931672692
2684,-1000.0,-1000.0,900.7925736098168
2685,-1000.0,-1000.0,622.6344277344378
2686,-1000.0,-1000.0,-200.71639895154112
2687,-1000.0,-1000.0,-1000.0
2688,-1000.0,-999.9999999999995,-1000.0
2689,-1000.0,-999.9999999999995,-1000.0
2690,-999.9999999999995,-1000.0,-984.32654015769
2691,-1000.0000000000005,-1000.0000000000005,-832.8091120252902
2692,-1000.0,-999.9999999999995,-639.98086691753
2693,-1000.0,-1000.0,-310.1760835954801
2694,-1000.0,-1000.0,-479.3845849401605
2695,-1000.0,-1000.0,-787.2656960083805
2696,-999.9999999999995,-1000.0,-887.85056925757
2697,-999.9999999999998,-1000.0,-1000.0
2698,-1000.0,-1000.0,-1000.0
2699,-1000.0,-1000.0,-859.0422933335794
2700,-1000.0,-1000.0,-676.5479161461726
2701,-1000.0,-1000.0,-627.8701749932925
2702,-1000.0,-1000.0,-477.2512952048055
2703,-1000.0,-1000.0,-248.4530250445505
2704,-1000.0,-1000.0,-868.4720859006602
2705,-1000.0,-1000.0,-1000.0
2706,-1000.0,-1000.0,-548.8038238500621
2707,-1000.0,-1000.0,161.27629693161907
2708,-1000.0000000000005,-1000.0,480.4567435278168
2709,-1000.0,-1000.0,387.9821521263475
2710,-1000.0,-1000.0,-296.4961946640342
2711,-1000.0,-1000.0,-862.0255309910772
2712,-1000.0,-1000.0,-1000.0
2713,-1000.0,-1000.0,-1000.0
2714,-1000.0,-1000.0,-991.8118606432072
2715,-1000.0,-1000.0,-673.2743899907691
2716,-1000.0,-1000.0,-9.794211168115908
2717,-1000.0,-1000.0,1000.0
2718,-1000.0,-1000.0,1000.0
2719,-1000.0,-1000.0,1000.0
2720,-1000.0,-1000.0,1000.0
2721,-999.9999999999995,-1000.0,-1000.0
2722,-999.9999999999995,-1000.0,-1000.0
2723,-1000.0,-1000.0,-1000.0
2724,-1000.0,-1000.0,-1000.0
2725,-1000.0,-1000.0,-1000.0
2726,-1000.0,-1000.0,-1000.0
2727,-1000.0000000000005,-1000.0,-1000.0
2728,-1000.0,-1000.0,-838.5845824086482
2729,-1000.0,-1000.0,914.4253784796329
2730,-1000.0,-1000.0,1000.0
2731,-1000.0,-1000.0,1000.0
2732,-1000.0,-1000.0,1000.0
2733,-1000.0,-1000.0,1000.0
2734,-1000.0,-1000.0,140.01238547230787
2735,-1000.0,-1000.0,-811.9439459543792
2736,-1000.0,-792.1055996877103,-597.677135812286
2737,-1000.0000000000005,-959.0072031612071,-1000.0
2738,-1000.0,-1000.0,-1000.0
2739,-1000.0,-1000.0,-1000.0
2740,-999.9999999999991,-1000.0,-1000.0
2741,-1000.0,-1000.0,89.32193315061704
2742,-1000.0,-1000.0,1000.0
2743,-1000.0,-1000.0,1000.0000000000009
2744,-1000.0,-1000.0,1000.0000000000009
2745,-1000.0,-1000.0,534.6960859106393
2746,-1000.0,-1000.0,-38.03625380353242
2747,-1000.0,-1000.0,-225.06746936584113
2748,-1000.0,-1000.0,-586.1768177295053
2749,-1000.0,-1000.0,-734.3049799982291
2750,-1000.0,-1000.0,-798.0986400393485
2751,-1000.0,-1000.0,-819.3131737773783
2752,-1000.0,-1000.0,-770.3141598335005
2753,-1000.0,-1000.0,-319.05327074047
2754,-1000.0,-1000.0,1000.0
2755,-1000.0,-1000.0,1000.0
2756,-1000.0,-1000.0,1000.0
2757,-1000.0,-1000.0,691.4037174589203
2758,-1000.0,-1000.0,-789.8846702800456
2759,-1000.0,-1000.0,-1000.0
2760,-1000.0,-1000.0,-1000.0
2761,-1000.0000000000005,-1000.0,-1000.0
2762,-1000.0000000000009,-1000.0,-979.4915417103402
2763,-999.9999999999991,-1000.0,-275.356563054047
2764,-1000.0,-1000.0,462.2803218060735
2765,-1000.0,-1000.0,1000.0
2766,-1000.0,-1000.0,1000.0
2767,-1000.0,-1000.0,1000.0
2768,-1000.0,-1000.0,640.544731877093
2769,-999.9999999999991,-1000.0,-341.9337973747279
2770,-999.9999999999995,-1000.0,-879.1974227488136
2771,-999.9999999999995,-1000.0,-920.6833701420346
2772,-1000.0,-1000.0,-707.3474559533624
2773,-1000.0,-1000.0,-826.4080977881658
2774,-999.9999999999995,-1000.0,-917.0843264615542
2775,-1000.0,-1000.0,-415.5667252039575
2776,-1000.0,-1000.0,140.46515443808403
2777,-999.9999999999991,-1000.0,1000.0
2778,-1000.0,-1000.0,1000.0
2779,-1000.0,-1000.0,1000.0
2780,-1000.0,-1000.0,1000.0
2781,-1000.0,-1000.0,1000.0
2782,-1000.0,-1000.0,395.31273879246874
